Date,Currency,Mean,Buy,Sell
2/12/2021,US DOLLAR,109.4429,109.3429,109.5429
2/15/2021,US DOLLAR,109.4471,109.3471,109.5471
2/16/2021,US DOLLAR,109.45,109.35,109.55
2/17/2021,US DOLLAR,109.4588,109.3588,109.5588
2/18/2021,US DOLLAR,109.5471,109.4471,109.6471
2/19/2021,US DOLLAR,109.55,109.45,109.65
2/22/2021,US DOLLAR,109.5971,109.4971,109.6971
2/23/2021,US DOLLAR,109.6,109.5,109.7
2/24/2021,US DOLLAR,109.7015,109.6029,109.8
2/25/2021,US DOLLAR,109.7676,109.6676,109.8676
2/26/2021,US DOLLAR,109.8,109.7,109.9
3/1/2021,US DOLLAR,109.8029,109.7029,109.9029
3/2/2021,US DOLLAR,109.8,109.7,109.9
3/3/2021,US DOLLAR,109.8,109.7,109.9
3/4/2021,US DOLLAR,109.6941,109.5941,109.7941
3/5/2021,US DOLLAR,109.6518,109.5518,109.7518
3/8/2021,US DOLLAR,109.64,109.54,109.74
3/9/2021,US DOLLAR,109.6488,109.5488,109.7488
3/10/2021,US DOLLAR,109.6488,109.5488,109.7488
3/11/2021,US DOLLAR,109.6488,109.5488,109.7488
3/12/2021,US DOLLAR,109.6488,109.5488,109.7488
3/15/2021,US DOLLAR,109.6488,109.5488,109.7488
3/16/2021,US DOLLAR,109.6547,109.5547,109.7547
3/17/2021,US DOLLAR,109.6941,109.5941,109.7941
3/18/2021,US DOLLAR,109.7971,109.6971,109.8971
3/19/2021,US DOLLAR,109.8576,109.7576,109.9576
3/22/2021,US DOLLAR,109.8559,109.7559,109.9559
3/23/2021,US DOLLAR,109.8588,109.7588,109.9588
3/24/2021,US DOLLAR,109.85,109.75,109.95
3/25/2021,US DOLLAR,109.8147,109.7147,109.9147
3/26/2021,US DOLLAR,109.7853,109.6853,109.8853
3/29/2021,US DOLLAR,109.7529,109.6529,109.8529
3/30/2021,US DOLLAR,109.7176,109.6176,109.8176
3/31/2021,US DOLLAR,109.5118,109.4118,109.6118
4/1/2021,US DOLLAR,109.35,109.25,109.45
4/6/2021,US DOLLAR,108.9218,108.8218,109.0218
4/7/2021,US DOLLAR,108.6029,108.5029,108.7029
4/8/2021,US DOLLAR,108.2412,108.1412,108.3412
4/9/2021,US DOLLAR,107.9706,107.8706,108.0706
4/12/2021,US DOLLAR,107.2882,107.1882,107.3882
4/13/2021,US DOLLAR,107.1,107,107.2
4/14/2021,US DOLLAR,106.8971,106.7971,106.9971
4/15/2021,US DOLLAR,106.8059,106.7059,106.9059
4/16/2021,US DOLLAR,107.06,106.96,107.16
4/19/2021,US DOLLAR,107.4929,107.3929,107.5929
4/20/2021,US DOLLAR,107.9488,107.8488,108.0488
4/21/2021,US DOLLAR,108.1118,108.0118,108.2118
4/22/2021,US DOLLAR,108.4206,108.3206,108.5206
4/23/2021,US DOLLAR,108.5265,108.4265,108.6265
4/26/2021,US DOLLAR,108.5353,108.4353,108.6353
4/27/2021,US DOLLAR,108.1,108,108.2
4/28/2021,US DOLLAR,107.8471,107.7471,107.9471
4/29/2021,US DOLLAR,107.8382,107.7382,107.9382
4/30/2021,US DOLLAR,107.8441,107.7441,107.9441
5/3/2021,US DOLLAR,107.8441,107.7441,107.9441
5/4/2021,US DOLLAR,107.7147,107.6147,107.8147
5/5/2021,US DOLLAR,107.2559,107.1559,107.3559
5/6/2021,US DOLLAR,106.9794,106.8794,107.0794
5/7/2021,US DOLLAR,106.8588,106.7588,106.9588
5/10/2021,US DOLLAR,106.7353,106.6353,106.8353
5/11/2021,US DOLLAR,106.5382,106.4382,106.6382
5/12/2021,US DOLLAR,106.7971,106.6971,106.8971
5/13/2021,US DOLLAR,107.0235,106.9235,107.1235
5/17/2021,US DOLLAR,107.1735,107.0735,107.2735
5/18/2021,US DOLLAR,107.2824,107.1824,107.3824
5/19/2021,US DOLLAR,107.5224,107.4224,107.6224
5/20/2021,US DOLLAR,107.9235,107.8235,108.0235
5/21/2021,US DOLLAR,108.2294,108.1294,108.3294
5/24/2021,US DOLLAR,108.2382,108.1382,108.3382
5/25/2021,US DOLLAR,108.0235,107.9235,108.1235
5/26/2021,US DOLLAR,107.7353,107.6353,107.8353
5/27/2021,US DOLLAR,107.5735,107.4735,107.6735
5/28/2021,US DOLLAR,107.5382,107.4382,107.6382
5/31/2021,US DOLLAR,107.5912,107.4912,107.6912
6/2/2021,US DOLLAR,107.6941,107.5941,107.7941
6/3/2021,US DOLLAR,107.7324,107.6324,107.8324
6/4/2021,US DOLLAR,107.7997,107.7,107.8994
6/7/2021,US DOLLAR,107.8382,107.7382,107.9382
6/8/2021,US DOLLAR,107.9,107.8,108
6/9/2021,US DOLLAR,107.95,107.85,108.05
6/10/2021,US DOLLAR,107.9029,107.8029,108.0029
6/11/2021,US DOLLAR,107.9,107.8,108
6/14/2021,US DOLLAR,107.8006,107.7006,107.9006
6/15/2021,US DOLLAR,107.7935,107.6935,107.8935
6/16/2021,US DOLLAR,107.7706,107.6706,107.8706
6/17/2021,US DOLLAR,107.7971,107.6971,107.8971
6/18/2021,US DOLLAR,107.8,107.7,107.9
6/21/2021,US DOLLAR,107.8,107.7,107.9
6/22/2021,US DOLLAR,107.8,107.7,107.9
6/23/2021,US DOLLAR,107.7971,107.6971,107.8971
6/24/2021,US DOLLAR,107.7706,107.6706,107.8706
6/25/2021,US DOLLAR,107.7529,107.6529,107.8529
6/28/2021,US DOLLAR,107.75,107.65,107.85
6/29/2021,US DOLLAR,107.7824,107.6824,107.8824
6/30/2021,US DOLLAR,107.85,107.75,107.95
7/1/2021,US DOLLAR,107.9206,107.8206,108.0206
7/2/2021,US DOLLAR,107.9529,107.8529,108.0529
7/5/2021,US DOLLAR,107.9441,107.8441,108.0441
7/6/2021,US DOLLAR,107.95,107.85,108.05
7/7/2021,US DOLLAR,107.95,107.85,108.05
7/8/2021,US DOLLAR,107.95,107.85,108.05
7/9/2021,US DOLLAR,107.95,107.85,108.05
7/12/2021,US DOLLAR,107.95,107.85,108.05
7/13/2021,US DOLLAR,107.95,107.85,108.05
7/14/2021,US DOLLAR,107.9824,107.8824,108.0824
7/15/2021,US DOLLAR,108.0324,107.9324,108.1324
7/16/2021,US DOLLAR,108.1882,108.0882,108.2882
7/19/2021,US DOLLAR,108.2,108.1,108.3
7/21/2021,US DOLLAR,108.2,108.1,108.3
7/22/2021,US DOLLAR,108.2,108.1,108.3
7/23/2021,US DOLLAR,108.2,108.1,108.3
7/26/2021,US DOLLAR,108.2941,108.1941,108.3941
7/27/2021,US DOLLAR,108.4941,108.3941,108.5941
7/28/2021,US DOLLAR,108.5206,108.4206,108.6206
7/29/2021,US DOLLAR,108.5912,108.4912,108.6912
7/30/2021,US DOLLAR,108.6088,108.5088,108.7088
8/2/2021,US DOLLAR,108.6265,108.5265,108.7265
8/3/2021,US DOLLAR,108.6324,108.5324,108.7324
8/4/2021,US DOLLAR,108.6471,108.5471,108.7471
8/5/2021,US DOLLAR,108.6735,108.5735,108.7735
8/6/2021,US DOLLAR,108.7241,108.6241,108.8241
8/9/2021,US DOLLAR,108.7688,108.6688,108.8688
8/10/2021,US DOLLAR,108.8382,108.7382,108.9382
8/11/2021,US DOLLAR,109.0176,108.9176,109.1176
8/12/2021,US DOLLAR,109.1353,109.0353,109.2353
8/13/2021,US DOLLAR,109.1971,109.0971,109.2971
8/16/2021,US DOLLAR,109.2559,109.1559,109.3559
8/17/2021,US DOLLAR,109.3588,109.2588,109.4588
8/18/2021,US DOLLAR,109.4176,109.3176,109.5176
8/19/2021,US DOLLAR,109.4853,109.3853,109.5853
8/20/2021,US DOLLAR,109.5324,109.4324,109.6324
8/23/2021,US DOLLAR,109.5529,109.4529,109.6529
8/24/2021,US DOLLAR,109.5982,109.4982,109.6982
8/25/2021,US DOLLAR,109.6324,109.5324,109.7324
8/26/2021,US DOLLAR,109.7059,109.6059,109.8059
8/27/2021,US DOLLAR,109.7776,109.6776,109.8776
8/30/2021,US DOLLAR,109.8182,109.7182,109.9182
8/31/2021,US DOLLAR,109.8718,109.7718,109.9718
9/1/2021,US DOLLAR,109.8894,109.7924,109.9865
9/2/2021,US DOLLAR,109.9335,109.8335,110.0335
9/3/2021,US DOLLAR,109.9865,109.8865,110.0865
9/6/2021,US DOLLAR,110.0306,109.9306,110.1306
9/7/2021,US DOLLAR,110.0512,109.9512,110.1512
9/8/2021,US DOLLAR,110.08,109.98,110.18
9/9/2021,US DOLLAR,110.0988,109.9988,110.1988
9/10/2021,US DOLLAR,109.8735,109.7735,109.9735
9/13/2021,US DOLLAR,109.8676,109.7676,109.9676
9/14/2021,US DOLLAR,109.8529,109.7529,109.9529
9/15/2021,US DOLLAR,109.9441,109.8441,110.0441
9/16/2021,US DOLLAR,110.0294,109.9294,110.1294
9/17/2021,US DOLLAR,110.0941,109.9941,110.1941
9/20/2021,US DOLLAR,110.1659,110.0659,110.2659
9/21/2021,US DOLLAR,110.1971,110.0971,110.2971
9/22/2021,US DOLLAR,110.2765,110.1765,110.3765
9/23/2021,US DOLLAR,110.3882,110.2882,110.4882
9/24/2021,US DOLLAR,110.3765,110.2765,110.4765
9/27/2021,US DOLLAR,110.3824,110.2824,110.4824
9/28/2021,US DOLLAR,110.4018,110.3018,110.5018
9/29/2021,US DOLLAR,110.4494,110.3494,110.5494
9/30/2021,US DOLLAR,110.4859,110.3859,110.5859
10/1/2021,US DOLLAR,110.4947,110.3947,110.5947
10/4/2021,US DOLLAR,110.5088,110.4088,110.6088
10/5/2021,US DOLLAR,110.5529,110.4529,110.6529
10/6/2021,US DOLLAR,110.6194,110.5194,110.7194
10/7/2021,US DOLLAR,110.6929,110.5929,110.7929
10/8/2021,US DOLLAR,110.7165,110.6165,110.8165
10/12/2021,US DOLLAR,110.7371,110.6371,110.8371
10/13/2021,US DOLLAR,110.7694,110.6694,110.8694
10/14/2021,US DOLLAR,110.8106,110.7106,110.9106
10/15/2021,US DOLLAR,110.8676,110.7676,110.9676
10/18/2021,US DOLLAR,110.8941,110.7941,110.9941
10/19/2021,US DOLLAR,110.9118,110.8118,111.0118
10/21/2021,US DOLLAR,111.0176,110.9176,111.1176
10/22/2021,US DOLLAR,111.0559,110.9559,111.1559
10/25/2021,US DOLLAR,111.0853,110.9853,111.1853
10/26/2021,US DOLLAR,111.1265,111.0265,111.2265
10/27/2021,US DOLLAR,111.1471,111.0471,111.2471
10/28/2021,US DOLLAR,111.1529,111.0529,111.2529
10/29/2021,US DOLLAR,111.2147,111.1147,111.3147
11/1/2021,US DOLLAR,111.2441,111.1441,111.3441
11/2/2021,US DOLLAR,111.2941,111.1941,111.3941
11/3/2021,US DOLLAR,111.3559,111.2559,111.4559
11/4/2021,US DOLLAR,111.4382,111.3382,111.5382
11/5/2021,US DOLLAR,111.5471,111.4471,111.6471
11/8/2021,US DOLLAR,111.5941,111.4941,111.6941
11/9/2021,US DOLLAR,111.6541,111.5541,111.7541
11/10/2021,US DOLLAR,111.7,111.6,111.8
11/11/2021,US DOLLAR,111.7735,111.6735,111.8735
11/12/2021,US DOLLAR,111.8147,111.7147,111.9147
11/15/2021,US DOLLAR,111.9118,111.8118,112.0118
11/16/2021,US DOLLAR,111.9735,111.8735,112.0735
11/17/2021,US DOLLAR,112.0118,111.9118,112.1118
11/18/2021,US DOLLAR,112.1088,112.0088,112.2088
11/19/2021,US DOLLAR,112.1824,112.0824,112.2824
11/22/2021,US DOLLAR,112.2529,112.1529,112.3529
11/23/2021,US DOLLAR,112.2882,112.1882,112.3882
11/24/2021,US DOLLAR,112.35,112.25,112.45
11/25/2021,US DOLLAR,112.3647,112.2647,112.4647
11/26/2021,US DOLLAR,112.3853,112.2853,112.4853
11/29/2021,US DOLLAR,112.4441,112.3441,112.5441
11/30/2021,US DOLLAR,112.4882,112.3882,112.5882
12/1/2021,US DOLLAR,112.5235,112.4235,112.6235
12/2/2021,US DOLLAR,112.5647,112.4647,112.6647
12/3/2021,US DOLLAR,112.6265,112.5265,112.7265
12/6/2021,US DOLLAR,112.6735,112.5735,112.7735
12/7/2021,US DOLLAR,112.7059,112.6059,112.8059
12/8/2021,US DOLLAR,112.8088,112.7088,112.9088
12/9/2021,US DOLLAR,112.8571,112.7571,112.9571
12/10/2021,US DOLLAR,112.8876,112.7876,112.9876
12/14/2021,US DOLLAR,112.9147,112.8147,113.0147
12/15/2021,US DOLLAR,112.9235,112.8235,113.0235
12/16/2021,US DOLLAR,112.9559,112.8559,113.0559
12/17/2021,US DOLLAR,113.0059,112.9059,113.1059
12/20/2021,US DOLLAR,113.0265,112.9265,113.1265
12/21/2021,US DOLLAR,113.0441,112.9441,113.1441
12/22/2021,US DOLLAR,113.0471,112.9471,113.1471
12/23/2021,US DOLLAR,113.0618,112.9618,113.1618
12/24/2021,US DOLLAR,113.0794,112.9794,113.1794
12/28/2021,US DOLLAR,113.1,113,113.2
12/29/2021,US DOLLAR,113.1059,113.0059,113.2059
12/30/2021,US DOLLAR,113.1265,113.0265,113.2265
12/31/2021,US DOLLAR,113.1412,113.0412,113.2412
1/3/2022,US DOLLAR,113.1382,113.0382,113.2382
1/4/2022,US DOLLAR,113.1559,113.0559,113.2559
1/5/2022,US DOLLAR,113.1735,113.0735,113.2735
1/6/2022,US DOLLAR,113.1853,113.0853,113.2853
1/7/2022,US DOLLAR,113.2206,113.1206,113.3206
1/10/2022,US DOLLAR,113.2382,113.1382,113.3382
1/11/2022,US DOLLAR,113.2765,113.1765,113.3765
1/12/2022,US DOLLAR,113.3118,113.2118,113.4118
1/13/2022,US DOLLAR,113.3329,113.2329,113.4329
1/14/2022,US DOLLAR,113.3676,113.2676,113.4676
1/17/2022,US DOLLAR,113.3941,113.2941,113.4941
1/18/2022,US DOLLAR,113.4147,113.3147,113.5147
1/19/2022,US DOLLAR,113.4676,113.3676,113.5676
1/20/2022,US DOLLAR,113.5,113.4,113.6
1/21/2022,US DOLLAR,113.5176,113.4176,113.6176
1/24/2022,US DOLLAR,113.5294,113.4294,113.6294
1/25/2022,US DOLLAR,113.5382,113.4382,113.6382
1/26/2022,US DOLLAR,113.5471,113.4471,113.6471
1/27/2022,US DOLLAR,113.5471,113.4471,113.6471
1/28/2022,US DOLLAR,113.5706,113.4706,113.6706
1/31/2022,US DOLLAR,113.5735,113.4735,113.6735
2/1/2022,US DOLLAR,113.5765,113.4765,113.6765
2/2/2022,US DOLLAR,113.5765,113.4765,113.6765
2/3/2022,US DOLLAR,113.5865,113.4865,113.6865
2/4/2022,US DOLLAR,113.6029,113.5029,113.7029
2/7/2022,US DOLLAR,113.6088,113.5088,113.7088
2/8/2022,US DOLLAR,113.6206,113.5206,113.7206
2/9/2022,US DOLLAR,113.6265,113.5265,113.7265
2/10/2022,US DOLLAR,113.6265,113.5265,113.7265
2/11/2022,US DOLLAR,113.6265,113.5265,113.7265
2/14/2022,US DOLLAR,113.6265,113.5265,113.7265
2/15/2022,US DOLLAR,113.6294,113.5294,113.7294
2/16/2022,US DOLLAR,113.6353,113.5353,113.7353
2/17/2022,US DOLLAR,113.6382,113.5382,113.7382
2/18/2022,US DOLLAR,113.6735,113.5735,113.7735
2/21/2022,US DOLLAR,113.6882,113.5882,113.7882
2/22/2022,US DOLLAR,113.6941,113.5941,113.7941
2/23/2022,US DOLLAR,113.7424,113.6424,113.8424
2/24/2022,US DOLLAR,113.8,113.7,113.9
2/25/2022,US DOLLAR,113.8206,113.7206,113.9206
2/28/2022,US DOLLAR,113.8353,113.7353,113.9353
3/1/2022,US DOLLAR,113.8412,113.7412,113.9412
3/2/2022,US DOLLAR,113.8529,113.7529,113.9529
3/3/2022,US DOLLAR,113.8894,113.7894,113.9894
3/4/2022,US DOLLAR,113.9147,113.8147,114.0147
3/7/2022,US DOLLAR,113.9471,113.8471,114.0471
3/8/2022,US DOLLAR,114.0129,113.9129,114.1129
3/9/2022,US DOLLAR,114.0753,113.9753,114.1753
3/10/2022,US DOLLAR,114.1353,114.0353,114.2353
3/11/2022,US DOLLAR,114.1794,114.0794,114.2794
3/14/2022,US DOLLAR,114.1853,114.0853,114.2853
3/15/2022,US DOLLAR,114.2324,114.1324,114.3324
3/16/2022,US DOLLAR,114.2865,114.1865,114.3865
3/17/2022,US DOLLAR,114.3144,114.2159,114.4129
3/18/2022,US DOLLAR,114.3806,114.2806,114.4806
3/21/2022,US DOLLAR,114.3953,114.2953,114.4953
3/22/2022,US DOLLAR,114.4353,114.3353,114.5353
3/23/2022,US DOLLAR,114.4971,114.3971,114.5971
3/24/2022,US DOLLAR,114.6,114.5,114.7
3/25/2022,US DOLLAR,114.6853,114.5853,114.7853
3/28/2022,US DOLLAR,114.7529,114.6529,114.8529
3/29/2022,US DOLLAR,114.825,114.725,114.925
3/30/2022,US DOLLAR,114.8731,114.7731,114.9731
3/31/2022,US DOLLAR,114.9513,114.8512,115.0512
4/1/2022,US DOLLAR,114.995,114.895,115.095
4/4/2022,US DOLLAR,115.0375,114.9375,115.1375
4/5/2022,US DOLLAR,115.0969,114.9969,115.1969
4/6/2022,US DOLLAR,115.1206,115.0206,115.2206
4/7/2022,US DOLLAR,115.1941,115.0941,115.2941
4/8/2022,US DOLLAR,115.2882,115.1882,115.3882
4/11/2022,US DOLLAR,115.3324,115.2324,115.4324
4/12/2022,US DOLLAR,115.3765,115.2765,115.4765
4/13/2022,US DOLLAR,115.4088,115.3088,115.5088
4/14/2022,US DOLLAR,115.4382,115.3382,115.5382
4/19/2022,US DOLLAR,115.4847,115.3847,115.5847
4/20/2022,US DOLLAR,115.5059,115.4059,115.6059
4/21/2022,US DOLLAR,115.5441,115.4441,115.6441
4/22/2022,US DOLLAR,115.5971,115.4971,115.6971
4/25/2022,US DOLLAR,115.6529,115.5529,115.7529
4/26/2022,US DOLLAR,115.6971,115.5971,115.7971
4/27/2022,US DOLLAR,115.7412,115.6412,115.8412
4/28/2022,US DOLLAR,115.7735,115.6735,115.8735
5/4/2022,US DOLLAR,115.8059,115.7059,115.9059
5/5/2022,US DOLLAR,115.8441,115.7441,115.9441
5/6/2022,US DOLLAR,115.9047,115.8047,116.0047
5/9/2022,US DOLLAR,115.9459,115.8459,116.0459
5/10/2022,US DOLLAR,115.9959,115.8959,116.0959
5/11/2022,US DOLLAR,116.0676,115.9676,116.1676
5/12/2022,US DOLLAR,116.0971,115.9971,116.1971
5/13/2022,US DOLLAR,116.1235,116.0235,116.2235
5/16/2022,US DOLLAR,116.1735,116.0735,116.2735
5/17/2022,US DOLLAR,116.2441,116.1441,116.3441
5/18/2022,US DOLLAR,116.3176,116.2176,116.4176
5/19/2022,US DOLLAR,116.3735,116.2765,116.4706
5/20/2022,US DOLLAR,116.4059,116.3059,116.5059
5/23/2022,US DOLLAR,116.4706,116.3706,116.5706
5/24/2022,US DOLLAR,116.5176,116.4176,116.6176
5/25/2022,US DOLLAR,116.5794,116.4794,116.6794
5/26/2022,US DOLLAR,116.6165,116.5165,116.7165
5/27/2022,US DOLLAR,116.6868,116.5882,116.7853
5/30/2022,US DOLLAR,116.7147,116.6147,116.8147
5/31/2022,US DOLLAR,116.7382,116.6382,116.8382
6/2/2022,US DOLLAR,116.81,116.71,116.91
6/3/2022,US DOLLAR,116.8306,116.7306,116.9306
6/6/2022,US DOLLAR,116.8482,116.7482,116.9482
6/7/2022,US DOLLAR,116.9,116.8,117
6/8/2022,US DOLLAR,116.95,116.85,117.05
6/9/2022,US DOLLAR,117.01,116.91,117.11
6/10/2022,US DOLLAR,117.0471,116.9471,117.1471
6/13/2022,US DOLLAR,117.1,117,117.2
6/14/2022,US DOLLAR,117.1676,117.0676,117.2676
6/15/2022,US DOLLAR,117.2353,117.1353,117.3353
6/16/2022,US DOLLAR,117.2853,117.1853,117.3853
6/17/2022,US DOLLAR,117.3265,117.2265,117.4265
6/20/2022,US DOLLAR,117.3971,117.2971,117.4971
6/21/2022,US DOLLAR,117.4353,117.3353,117.5353
